rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
469.7999999523163,,prac_atten_color,109607,prac_stop_color,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,111609,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,112075,black_plus_sign,,,,null,,,,,,,,,,,,,,
344.59999990463257,,prac_atten_color,112700,prac_stop_color,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,114702,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,115482,black_plus_sign,,,,null,,,,,,,,,,,,,,
713.8999998569489,,prac_atten_color,116206,prac_stop_color,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,118208,black_plus_sign,,,,null,,,,,,,,,,,,,,
6384.099999904633,,attentioncheck_feedback,124594,cross_check_feedback,,0,,,,,,,,,,,,,,,,
2715,,last_instruct,127309,instruct,,,,32,,,,,,,,,,,,,,
null,,learn_phase(without_color),129311,black_plus_sign,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),130068,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,130570,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,131818,black_plus_sign,,,,null,,,NaN,,,,,,,,,,,
null,,color_black,131921,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),133923,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),134654,blue,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,135156,blue,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,136430,black_plus_sign,,,,null,,,NaN,,,,,,,,,,,
null,,warning_page,139433,warning,,,,null,,,,,,,,,,,,,,
null,,color_black,139535,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),141537,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),142537,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,143039,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
1609.2999999523163,,rt_thecrossant_black,144043,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,144145,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),146148,black_plus_sign,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),146748,blue,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,147248,blue,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1429.7000000476837,,rt_thecrossant_black,148652,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,148755,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),150758,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),151321,green,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,151824,green,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
997.2999999523163,,rt_thecrossant_black,153266,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,153367,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),155370,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),155943,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,156444,green,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
1178.8999998569489,,rt_thecrossant_black,157874,black_plus_sign,,,,49,,,0.75,0,,,,,,,,,,
null,,color_black,157976,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),159977,black_plus_sign,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),160551,green,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
212.5,,rt_plussign_withcolor,161053,green,,,,50,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,162486,black_plus_sign,,,,null,,,0.8,1,,,,,,,,,,
null,,color_black,162589,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),164592,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),165365,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,165867,green,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
901.7000000476837,,rt_thecrossant_black,167097,black_plus_sign,,,,50,,,0.8333333333333334,1,,,,,,,,,,
null,,color_black,167200,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),169202,black_plus_sign,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),169694,green,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,170196,green,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1816,,rt_thecrossant_black,171709,black_plus_sign,,,,49,,,0.7142857142857143,0,,,,,,,,,,
null,,color_black,171811,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),173814,black_plus_sign,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),174485,blue,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,174987,blue,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
1420.7999999523163,,rt_thecrossant_black,176321,black_plus_sign,,,,49,,,0.75,1,,,,,,,,,,
null,,color_black,176424,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),178427,black_plus_sign,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),178962,blue,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,179464,blue,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
1660,,rt_thecrossant_black,180933,black_plus_sign,,,,49,,,0.7777777777777778,1,,,,,,,,,,
null,,color_black,181035,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),183036,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),183910,green,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,184412,green,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
1048.8000001907349,,rt_thecrossant_black,185551,black_plus_sign,,,,50,,,0.8,1,,,,,,,,,,
null,,color_black,185654,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),187655,black_plus_sign,,,,null,GW/jukebox.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),188323,green,,,,null,GW/jukebox.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,188825,green,,,,null,GW/jukebox.jpg,GW/snail.jpg,,,,,,,,,,,,
1989.5,,rt_thecrossant_black,190170,black_plus_sign,,,,50,,,0.8181818181818182,1,,,,,,,,,,
null,,color_black,190272,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),192275,black_plus_sign,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),193180,blue,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,193682,blue,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
1342.3999998569489,,rt_thecrossant_black,194781,black_plus_sign,,,,49,,,0.8333333333333334,1,,,,,,,,,,
null,,color_black,194884,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),196887,black_plus_sign,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),197738,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,198240,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1366.3000001907349,,rt_thecrossant_black,199393,black_plus_sign,,,,50,,,0.8461538461538461,1,,,,,,,,,,
null,,color_black,199495,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),201498,black_plus_sign,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),202496,green,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,202997,green,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
1428.7000000476837,,rt_thecrossant_black,204008,black_plus_sign,,,,50,,,0.8571428571428571,1,,,,,,,,,,
null,,color_black,204109,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),206112,black_plus_sign,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),206627,green,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,207129,green,,,,null,GW/barrel.jpg,GW/paint.jpg,,,,,,,,,,,,
1458.5,,rt_thecrossant_black,208618,black_plus_sign,,,,50,,,0.8666666666666667,1,,,,,,,,,,
null,,color_black,208719,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),210722,black_plus_sign,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),211591,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,212092,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
925.2000000476837,,rt_thecrossant_black,213226,black_plus_sign,,,,49,,,0.875,1,,,,,,,,,,
null,,color_black,213329,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),215332,black_plus_sign,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,black_cross(without_color),216356,blue,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,216858,blue,,,,null,GW/paint.jpg,GW/jukebox.jpg,,,,,,,,,,,,
1361,,rt_thecrossant_black,217853,black_plus_sign,,,,49,,,0.8823529411764706,1,,,,,,,,,,
null,,color_black,217956,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),219958,black_plus_sign,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),220544,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,221046,blue,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
1631.3000001907349,,rt_thecrossant_black,222464,black_plus_sign,,,,49,,,0.8888888888888888,1,,,,,,,,,,
null,,color_black,222565,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),224568,black_plus_sign,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),225385,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,225886,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
986.3999998569489,,rt_thecrossant_black,227074,black_plus_sign,,,,50,,,0.8947368421052632,1,,,,,,,,,,
null,,color_black,227176,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),229179,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),229658,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,230160,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
974.7000000476837,,rt_thecrossant_black,231686,black_plus_sign,,,,50,,,0.9,1,,,,,,,,,,
null,,color_black,231788,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),233789,black_plus_sign,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),234323,green,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,234824,green,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
796.0999999046326,,rt_thecrossant_black,236296,black_plus_sign,,,,50,,,0.9047619047619048,1,,,,,,,,,,
null,,color_black,236398,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),238401,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),239496,blue,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,240013,blue,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
1079.0999999046326,,rt_thecrossant_black,240922,black_plus_sign,,,,50,,,0.8636363636363636,0,,,,,,,,,,
null,,color_black,241024,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),243026,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),243741,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,244244,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
1448.1999998092651,,rt_thecrossant_black,245533,black_plus_sign,,,,50,,,0.8695652173913043,1,,,,,,,,,,
null,,color_black,245635,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),247638,black_plus_sign,,,,null,GW/jukebox.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),248161,green,,,,null,GW/jukebox.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,248664,green,,,,null,GW/jukebox.jpg,GW/snail.jpg,,,,,,,,,,,,
1032.1000001430511,,rt_thecrossant_black,250146,black_plus_sign,,,,50,,,0.875,1,,,,,,,,,,
null,,color_black,250249,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),252251,black_plus_sign,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),252856,green,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,253357,green,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,
914.5,,rt_thecrossant_black,254756,black_plus_sign,,,,50,,,0.88,1,,,,,,,,,,
null,,color_black,254858,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),256861,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),257642,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,258143,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
875.5,,rt_thecrossant_black,259367,black_plus_sign,,,,50,,,0.8846153846153846,1,,,,,,,,,,
null,,color_black,259470,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),261471,black_plus_sign,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),262276,green,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,262778,green,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
1086.5999999046326,,rt_thecrossant_black,263978,black_plus_sign,,,,50,,,0.8888888888888888,1,,,,,,,,,,
null,,color_black,264079,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),266082,black_plus_sign,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),266817,blue,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,267319,blue,,,,null,GW/camera.jpg,GW/gong.jpg,,,,,,,,,,,,
1652,,rt_thecrossant_black,268589,black_plus_sign,,,,49,,,0.8928571428571429,1,,,,,,,,,,
null,,color_black,268692,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),270694,black_plus_sign,,,,null,GW/soldier.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),271794,green,,,,null,GW/soldier.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,272296,green,,,,null,GW/soldier.jpg,GW/dustpan.jpg,,,,,,,,,,,,
947.7999999523163,,rt_thecrossant_black,273208,black_plus_sign,,,,50,,,0.896551724137931,1,,,,,,,,,,
null,,color_black,273310,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),275313,black_plus_sign,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),276361,blue,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,276863,blue,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
2041.5,,rt_thecrossant_black,277818,black_plus_sign,,,,49,,,0.9,1,,,,,,,,,,
null,,color_black,277921,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),279923,black_plus_sign,,,,null,GW/soldier.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),280776,green,,,,null,GW/soldier.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,281277,green,,,,null,GW/soldier.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1441.2999999523163,,rt_thecrossant_black,282429,black_plus_sign,,,,50,,,0.9032258064516129,1,,,,,,,,,,
null,,color_black,282544,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),284546,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),285620,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,286122,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
984.7000000476837,,rt_thecrossant_black,287052,black_plus_sign,,,,50,,,0.90625,1,,,,,,,,,,
null,,color_black,287155,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),289157,black_plus_sign,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),290195,green,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,290697,green,,,,null,GW/soldier.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1862.4000000953674,,rt_thecrossant_black,291664,black_plus_sign,,,,50,,,0.9090909090909091,1,,,,,,,,,,
null,,color_black,291766,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),293769,black_plus_sign,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),294867,green,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,295368,green,,,,null,GW/basket.jpg,GW/snail.jpg,,,,,,,,,,,,
1488.6000001430511,,rt_thecrossant_black,296274,black_plus_sign,,,,50,,,0.9117647058823529,1,,,,,,,,,,
null,,color_black,296377,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),298380,black_plus_sign,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),298931,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,299433,blue,,,,null,GW/snail.jpg,GW/teeth.jpg,,,,,,,,,,,,
1365.2999999523163,,rt_thecrossant_black,300886,black_plus_sign,,,,49,,,0.9142857142857143,1,,,,,,,,,,
null,,color_black,300988,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),302990,black_plus_sign,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),303427,green,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,303929,green,,,,null,GW/basket.jpg,GW/globe.jpg,,,,,,,,,,,,
1162.4000000953674,,rt_thecrossant_black,305496,black_plus_sign,,,,50,,,0.9166666666666666,1,,,,,,,,,,
null,,color_black,305599,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),307612,black_plus_sign,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),308506,blue,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,309008,blue,,,,null,GW/hat.jpg,GW/barrel.jpg,,,,,,,,,,,,
1490.0999999046326,,rt_thecrossant_black,310117,black_plus_sign,,,,49,,,0.918918918918919,1,,,,,,,,,,
null,,color_black,310228,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),312232,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),312724,blue,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,313224,blue,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
2291.7999999523163,,rt_thecrossant_black,314738,black_plus_sign,,,,49,,,0.9210526315789473,1,,,,,,,,,,
null,,color_black,314839,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),316843,black_plus_sign,,,,null,GW/barrel.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,black_cross(without_color),317322,green,,,,null,GW/barrel.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,317824,green,,,,null,GW/barrel.jpg,GW/soldier.jpg,,,,,,,,,,,,
1264.2000000476837,,rt_thecrossant_black,319349,black_plus_sign,,,,50,,,0.9230769230769231,1,,,,,,,,,,
null,,color_black,319454,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),321456,black_plus_sign,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),322260,blue,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,322762,blue,,,,null,GW/basket.jpg,GW/camera.jpg,,,,,,,,,,,,
1307.1000001430511,,rt_thecrossant_black,323962,black_plus_sign,,,,49,,,0.925,1,,,,,,,,,,
null,,color_black,324064,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),326067,black_plus_sign,,,,null,GW/camera.jpg,GW/snail.jpg,,,,,,,,,,,,
