rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,rt_plussign_withcolor,236760,,yellow,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1434.7999999523163,,rt_thecrossant_black,238348,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,238451,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),241454,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),241941,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,242443,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
628.7999999523163,,rt_thecrossant_black,243961,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,244063,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),247066,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),247653,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,248155,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
665.3999999761581,,rt_thecrossant_black,249575,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,249678,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),252681,,black_plus_sign,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),253379,,yellow,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,253880,,yellow,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
1031.6000000238419,,rt_thecrossant_black,255188,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,255292,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),258295,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),259229,,blue,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,259730,,blue,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
1073.6999999284744,,rt_thecrossant_black,260801,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,260904,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),263908,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),264906,,yellow,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,265408,,yellow,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
1127.7999999523163,,rt_thecrossant_black,266414,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,266518,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),269521,,black_plus_sign,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),269934,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,270438,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1423,,rt_thecrossant_black,272029,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,272132,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),275135,,black_plus_sign,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),276076,,blue,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,276578,,blue,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
793.1000000238419,,rt_thecrossant_black,277641,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,277743,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),280748,,black_plus_sign,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),281431,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,281933,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1603.8999999761581,,rt_thecrossant_black,283253,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,283371,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),286374,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),286951,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
490,,rt_plussign_withcolor,287453,,yellow,,,,50,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,288880,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,288982,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),291985,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),292911,,yellow,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,293413,,yellow,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
701.3999999761581,,rt_thecrossant_black,294493,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,294596,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),297599,,black_plus_sign,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),298436,,yellow,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,298939,,yellow,,,,null,GW/boulder.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,,
1169.8999999761581,,rt_thecrossant_black,300106,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,300208,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),303211,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),303649,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,304150,,blue,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1098.5,,rt_thecrossant_black,305718,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,305821,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),308824,,black_plus_sign,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),309661,,blue,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,310163,,blue,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
917.1000000238419,,rt_thecrossant_black,311331,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,311433,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),314437,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),315366,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,315868,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1233.6000000238419,,rt_thecrossant_black,316943,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,317046,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),320050,,black_plus_sign,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),320794,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,321310,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1227.0999999046326,,rt_thecrossant_black,322571,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,322673,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),325677,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),326715,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,327217,,blue,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
1278,,rt_thecrossant_black,328190,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,328292,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),331296,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),331843,,blue,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,332345,,blue,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
1433.6999999284744,,rt_thecrossant_black,333805,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,333908,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),336911,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),337341,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,337843,,yellow,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
1252.2000000476837,,rt_thecrossant_black,339424,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,339527,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),342530,,black_plus_sign,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),343228,,yellow,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,343729,,yellow,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
993,,rt_thecrossant_black,345037,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,345140,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),348144,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),349104,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,349607,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1076.5,,rt_thecrossant_black,350651,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,350754,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),353758,,black_plus_sign,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),354182,,blue,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,354684,,blue,,,,null,GW/huntsville.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,,
1179.3999999761581,,rt_thecrossant_black,356266,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,356368,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),359372,,black_plus_sign,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),360369,,yellow,,,,null,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
410.7999999523163,,rt_plussign_withcolor,360872,,yellow,,,,49,GW/racine.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,361879,,black_plus_sign,,,,50,,,0,0.9642857142857143,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,361982,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),364985,,black_plus_sign,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),366050,,blue,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,366552,,blue,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
1335.7999999523163,,rt_thecrossant_black,367491,,black_plus_sign,,,,49,,,1,0.9655172413793104,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,367593,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),370595,,black_plus_sign,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),371012,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,371514,,yellow,,,,null,GW/cornwall.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,,
1352.2000000476837,,rt_thecrossant_black,373102,,black_plus_sign,,,,50,,,1,0.9666666666666667,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,373215,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),376218,,black_plus_sign,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),376665,,yellow,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,377167,,yellow,,,,null,GW/leesburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,,
655.6000000238419,,rt_thecrossant_black,378724,,black_plus_sign,,,,50,,,1,0.967741935483871,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,378828,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),381832,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),382816,,yellow,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,383318,,yellow,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,,
902.1000000238419,,rt_thecrossant_black,384340,,black_plus_sign,,,,50,,,1,0.96875,,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,384443,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),387448,,black_plus_sign,,,,null,GW/newhope.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,,
