rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,linedressed_detor,detour_trial
null,,learn_phase(without_color),388151,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),388578,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
401.2999999523163,,rt_plussign_withcolor,389080,,yellow,,,,50,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,390657,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,390758,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),393761,,black_plus_sign,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),394650,,yellow,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
457.90000009536743,,rt_plussign_withcolor,395152,,yellow,,,,50,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,396267,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,396369,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),399372,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),399931,,blue,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,400432,,blue,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
997.9000000953674,,rt_thecrossant_black,401877,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,401979,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),404981,,black_plus_sign,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),405744,,blue,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
459.7999999523163,,rt_plussign_withcolor,406246,,blue,,,,50,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,407487,,black_plus_sign,,,,null,,,0,0.8,,,,,,,,,,,,,,,,
null,,color_black,407590,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),410592,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),411495,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,411997,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
899.2999999523163,,rt_thecrossant_black,413098,,black_plus_sign,,,,50,,,1,0.8333333333333334,,,,,,,,,,,,,,,,
null,,color_black,413199,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),416202,,black_plus_sign,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),416902,,blue,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,417403,,blue,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
1034.7000000476837,,rt_thecrossant_black,418707,,black_plus_sign,,,,49,,,1,0.8571428571428571,,,,,,,,,,,,,,,,
null,,color_black,418810,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),421813,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),422780,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
367.2999999523163,,rt_plussign_withcolor,423283,,yellow,,,,50,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,424319,,black_plus_sign,,,,null,,,1,0.875,,,,,,,,,,,,,,,,
null,,color_black,424421,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),427423,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),428035,,yellow,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,428537,,yellow,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
1148.1000001430511,,rt_thecrossant_black,429930,,black_plus_sign,,,,50,,,1,0.8888888888888888,,,,,,,,,,,,,,,,
null,,color_black,430032,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),433034,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),433950,,blue,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
461.90000009536743,,rt_plussign_withcolor,434452,,blue,,,,49,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,435541,,black_plus_sign,,,,null,,,1,0.9,,,,,,,,,,,,,,,,
null,,color_black,435643,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),438645,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),439368,,yellow,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
332,,rt_plussign_withcolor,439869,,yellow,,,,50,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,441152,,black_plus_sign,,,,null,,,1,0.9090909090909091,,,,,,,,,,,,,,,,
null,,color_black,441253,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),444255,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),445195,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,445702,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
857.8000001907349,,rt_thecrossant_black,446767,,black_plus_sign,,,,50,,,1,0.9166666666666666,,,,,,,,,,,,,,,,
null,,color_black,446869,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),449871,,black_plus_sign,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),450477,,blue,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
470.60000014305115,,rt_plussign_withcolor,450979,,blue,,,,49,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,452376,,black_plus_sign,,,,null,,,1,0.9230769230769231,,,,,,,,,,,,,,,,
null,,color_black,452478,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),455481,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),456320,,yellow,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
419.2000000476837,,rt_plussign_withcolor,456822,,yellow,,,,50,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,457987,,black_plus_sign,,,,null,,,1,0.9285714285714286,,,,,,,,,,,,,,,,
null,,color_black,458089,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),461092,,black_plus_sign,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),462119,,yellow,,,,null,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
452.5,,rt_plussign_withcolor,462621,,yellow,,,,50,GW/peoria.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,463597,,black_plus_sign,,,,null,,,1,0.9333333333333333,,,,,,,,,,,,,,,,
null,,color_black,463700,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),466703,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),467605,,yellow,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
414.59999990463257,,rt_plussign_withcolor,468106,,yellow,,,,50,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,469208,,black_plus_sign,,,,null,,,1,0.9375,,,,,,,,,,,,,,,,
null,,color_black,469310,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),472313,,black_plus_sign,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),473354,,yellow,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,473856,,yellow,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
1027.2000000476837,,rt_thecrossant_black,474818,,black_plus_sign,,,,50,,,1,0.9411764705882353,,,,,,,,,,,,,,,,
null,,color_black,474920,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),477922,,black_plus_sign,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),478964,,blue,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
407.7999999523163,,rt_plussign_withcolor,479465,,blue,,,,49,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,480428,,black_plus_sign,,,,null,,,1,0.9444444444444444,,,,,,,,,,,,,,,,
null,,color_black,480531,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),483533,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),484189,,yellow,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
350.90000009536743,,rt_plussign_withcolor,484691,,yellow,,,,50,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,486039,,black_plus_sign,,,,null,,,1,0.9473684210526315,,,,,,,,,,,,,,,,
null,,color_black,486141,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),489143,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),489856,,yellow,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
419.2999999523163,,rt_plussign_withcolor,490358,,yellow,,,,50,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,491649,,black_plus_sign,,,,null,,,1,0.95,,,,,,,,,,,,,,,,
null,,color_black,491751,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),494754,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),495664,,yellow,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
403.7000000476837,,rt_plussign_withcolor,496177,,yellow,,,,50,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,497271,,black_plus_sign,,,,null,,,1,0.9523809523809523,,,,,,,,,,,,,,,,
null,,color_black,497373,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),500375,,black_plus_sign,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),501088,,yellow,,,,null,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
379,,rt_plussign_withcolor,501590,,yellow,,,,50,GW/newhope.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,502881,,black_plus_sign,,,,null,,,1,0.9545454545454546,,,,,,,,,,,,,,,,
null,,color_black,502983,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),505986,,black_plus_sign,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),506785,,blue,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
434.69999980926514,,rt_plussign_withcolor,507286,,blue,,,,49,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,508492,,black_plus_sign,,,,null,,,1,0.9565217391304348,,,,,,,,,,,,,,,,
null,,color_black,508594,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),511597,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),512086,,yellow,,,,null,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
462,,rt_plussign_withcolor,512587,,yellow,,,,50,GW/westpalmbeach.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,514103,,black_plus_sign,,,,null,,,1,0.9583333333333334,,,,,,,,,,,,,,,,
null,,color_black,514205,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),517208,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),517659,,blue,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
408.7999999523163,,rt_plussign_withcolor,518161,,blue,,,,49,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,519714,,black_plus_sign,,,,null,,,1,0.96,,,,,,,,,,,,,,,,
null,,color_black,519816,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),522818,,black_plus_sign,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),523785,,blue,,,,null,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
466,,rt_plussign_withcolor,524287,,blue,,,,49,GW/huntsville.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,525322,,black_plus_sign,,,,null,,,1,0.9615384615384616,,,,,,,,,,,,,,,,
null,,color_black,525426,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),528429,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),529157,,yellow,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
414.39999985694885,,rt_plussign_withcolor,529659,,yellow,,,,50,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,530933,,black_plus_sign,,,,null,,,1,0.9629629629629629,,,,,,,,,,,,,,,,
null,,color_black,531036,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),534038,,black_plus_sign,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),534515,,blue,,,,null,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
464.40000009536743,,rt_plussign_withcolor,535017,,blue,,,,49,GW/hotsprings.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,536545,,black_plus_sign,,,,null,,,1,0.9642857142857143,,,,,,,,,,,,,,,,
null,,color_black,536648,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),539650,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),540624,,blue,,,,null,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
412,,rt_plussign_withcolor,541125,,blue,,,,49,GW/gatlinburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,542157,,black_plus_sign,,,,null,,,1,0.9655172413793104,,,,,,,,,,,,,,,,
null,,color_black,542259,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),545261,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),545905,,yellow,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
386.2999999523163,,rt_plussign_withcolor,546407,,yellow,,,,50,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,547767,,black_plus_sign,,,,null,,,1,0.9666666666666667,,,,,,,,,,,,,,,,
null,,color_black,547869,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),550873,,black_plus_sign,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),551912,,blue,,,,null,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
419.2000000476837,,rt_plussign_withcolor,552414,,blue,,,,49,GW/carmel.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,553378,,black_plus_sign,,,,null,,,1,0.967741935483871,,,,,,,,,,,,,,,,
null,,color_black,553480,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),556482,,black_plus_sign,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),557209,,yellow,,,,null,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
498.5,,rt_plussign_withcolor,557710,,yellow,,,,50,GW/hanover.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,558996,,black_plus_sign,,,,null,,,1,0.96875,,,,,,,,,,,,,,,,
null,,color_black,559098,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),562101,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),562609,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,563111,,yellow,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
1140.8000001907349,,rt_thecrossant_black,564608,,black_plus_sign,,,,49,,,0,0.9393939393939394,,,,,,,,,,,,,,,,
null,,color_black,564709,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),567712,,black_plus_sign,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),568448,,blue,,,,null,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
498.69999980926514,,rt_plussign_withcolor,568950,,blue,,,,49,GW/racine.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,570217,,black_plus_sign,,,,null,,,1,0.9411764705882353,,,,,,,,,,,,,,,,
null,,color_black,570320,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),573322,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),574210,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,574712,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
1109.5,,rt_thecrossant_black,575828,,black_plus_sign,,,,49,,,1,0.9428571428571428,,,,,,,,,,,,,,,,
null,,color_black,575930,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),578933,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),579539,,yellow,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,580041,,yellow,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
1483.2000000476837,,rt_thecrossant_black,581443,,black_plus_sign,,,,50,,,1,0.9444444444444444,,,,,,,,,,,,,,,,
null,,color_black,581545,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),584548,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
