rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,color_black,209515,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),212519,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),213506,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,214018,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
891.8000000119209,,rt_thecrossant_black,215037,,black_plus_sign,,,,49,,,1,0.6666666666666666,,,,,,,,,,,,,,,,
null,,color_black,215140,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),218143,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),218791,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,219293,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
1278.5999999940395,,rt_thecrossant_black,220650,,black_plus_sign,,,,49,,,1,0.75,,,,,,,,,,,,,,,,
null,,color_black,220753,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),223754,,black_plus_sign,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),224178,,yellow,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,224692,,yellow,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
1074.7999999970198,,rt_thecrossant_black,226275,,black_plus_sign,,,,50,,,1,0.8,,,,,,,,,,,,,,,,
null,,color_black,226377,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),229381,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),229852,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,230354,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
828.8999999910593,,rt_thecrossant_black,231888,,black_plus_sign,,,,50,,,1,0.8333333333333334,,,,,,,,,,,,,,,,
null,,color_black,231991,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),234994,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),235716,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,236220,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
686.7000000029802,,rt_thecrossant_black,237505,,black_plus_sign,,,,49,,,1,0.8571428571428571,,,,,,,,,,,,,,,,
null,,color_black,237607,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),240611,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),241210,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,241712,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
964.7999999970198,,rt_thecrossant_black,243119,,black_plus_sign,,,,49,,,1,0.875,,,,,,,,,,,,,,,,
null,,color_black,243221,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),246225,,black_plus_sign,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),247303,,blue,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,247806,,blue,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
818.5,,rt_thecrossant_black,248732,,black_plus_sign,,,,49,,,1,0.8888888888888888,,,,,,,,,,,,,,,,
null,,color_black,248843,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),251858,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),252643,,yellow,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,253146,,yellow,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
1307.7000000029802,,rt_thecrossant_black,254366,,black_plus_sign,,,,50,,,1,0.9,,,,,,,,,,,,,,,,
null,,color_black,254470,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),257473,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),258201,,yellow,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,258704,,yellow,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
921,,rt_thecrossant_black,259982,,black_plus_sign,,,,50,,,1,0.9090909090909091,,,,,,,,,,,,,,,,
null,,color_black,260085,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),263089,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),263597,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,264099,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
1081.7999999970198,,rt_thecrossant_black,265596,,black_plus_sign,,,,49,,,1,0.9166666666666666,,,,,,,,,,,,,,,,
null,,color_black,265698,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),268701,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),269565,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,270070,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
708.1000000089407,,rt_thecrossant_black,271217,,black_plus_sign,,,,49,,,1,0.9230769230769231,,,,,,,,,,,,,,,,
null,,color_black,271320,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),274325,,black_plus_sign,,,,null,GW/cornwall.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),274920,,blue,,,,null,GW/cornwall.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
445.20000000298023,,rt_plussign_withcolor,275423,,blue,,,,49,GW/cornwall.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,276839,,black_plus_sign,,,,null,,,1,0.9285714285714286,,,,,,,,,,,,,,,,
null,,color_black,276942,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),279946,,black_plus_sign,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),280471,,blue,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,280973,,blue,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
689,,rt_thecrossant_black,282454,,black_plus_sign,,,,49,,,1,0.9333333333333333,,,,,,,,,,,,,,,,
null,,color_black,282557,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),285562,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),286525,,yellow,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,287027,,yellow,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
674.6000000089407,,rt_thecrossant_black,288069,,black_plus_sign,,,,50,,,1,0.9375,,,,,,,,,,,,,,,,
null,,color_black,288173,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),291176,,black_plus_sign,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),291764,,blue,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,292265,,blue,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
1095.7999999970198,,rt_thecrossant_black,293684,,black_plus_sign,,,,49,,,1,0.9411764705882353,,,,,,,,,,,,,,,,
null,,color_black,293787,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),296797,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),297236,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,297738,,blue,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
882.2999999970198,,rt_thecrossant_black,299306,,black_plus_sign,,,,49,,,1,0.9444444444444444,,,,,,,,,,,,,,,,
null,,color_black,299409,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),302413,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),303113,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
390.29999999701977,,rt_plussign_withcolor,303615,,blue,,,,49,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,304921,,black_plus_sign,,,,null,,,1,0.9473684210526315,,,,,,,,,,,,,,,,
null,,color_black,305023,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),308027,,black_plus_sign,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),308560,,yellow,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,309061,,yellow,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
885.8000000119209,,rt_thecrossant_black,310534,,black_plus_sign,,,,50,,,1,0.95,,,,,,,,,,,,,,,,
null,,color_black,310637,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),313641,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),314465,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,314968,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
640.9000000059605,,rt_thecrossant_black,316149,,black_plus_sign,,,,50,,,1,0.9523809523809523,,,,,,,,,,,,,,,,
null,,color_black,316252,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),319255,,black_plus_sign,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),319671,,blue,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,320174,,blue,,,,null,GW/newhope.png,GW/racine.png,,,,,,,,,,,,,,,,,,
1103.300000011921,,rt_thecrossant_black,321764,,black_plus_sign,,,,49,,,1,0.9545454545454546,,,,,,,,,,,,,,,,
null,,color_black,321867,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),324870,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),325763,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,326266,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
618.5,,rt_thecrossant_black,327378,,black_plus_sign,,,,49,,,1,0.9565217391304348,,,,,,,,,,,,,,,,
null,,color_black,327481,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),330486,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),331271,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,331774,,blue,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
1087.0999999940395,,rt_thecrossant_black,332999,,black_plus_sign,,,,49,,,1,0.9583333333333334,,,,,,,,,,,,,,,,
null,,color_black,333101,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),336104,,black_plus_sign,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),336887,,yellow,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,337389,,yellow,,,,null,GW/racine.png,GW/newhope.png,,,,,,,,,,,,,,,,,,
982.3999999910593,,rt_thecrossant_black,338611,,black_plus_sign,,,,50,,,1,0.96,,,,,,,,,,,,,,,,
null,,color_black,338714,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),341718,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),342142,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,342644,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
882.1000000089407,,rt_thecrossant_black,344228,,black_plus_sign,,,,50,,,1,0.9615384615384616,,,,,,,,,,,,,,,,
null,,color_black,344331,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),347334,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),347751,,yellow,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,348254,,yellow,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
629.4000000059605,,rt_thecrossant_black,349841,,black_plus_sign,,,,50,,,1,0.9629629629629629,,,,,,,,,,,,,,,,
null,,color_black,349956,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),352969,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),353774,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,354276,,yellow,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
624.6999999880791,,rt_thecrossant_black,355478,,black_plus_sign,,,,50,,,1,0.9642857142857143,,,,,,,,,,,,,,,,
null,,color_black,355581,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),358586,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),359367,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,359869,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
959.1000000089407,,rt_thecrossant_black,361096,,black_plus_sign,,,,50,,,1,0.9655172413793104,,,,,,,,,,,,,,,,
null,,color_black,361199,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),364203,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),365130,,yellow,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
490.79999999701977,,rt_plussign_withcolor,365631,,yellow,,,,50,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,366710,,black_plus_sign,,,,null,,,1,0.9666666666666667,,,,,,,,,,,,,,,,
null,,color_black,366814,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),369818,,black_plus_sign,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),370442,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,370944,,yellow,,,,null,GW/leesburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
1089,,rt_thecrossant_black,372323,,black_plus_sign,,,,50,,,1,0.967741935483871,,,,,,,,,,,,,,,,
null,,color_black,372425,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),375430,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),376097,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,376598,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
766.2000000029802,,rt_thecrossant_black,377937,,black_plus_sign,,,,49,,,1,0.96875,,,,,,,,,,,,,,,,
null,,color_black,378040,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),381043,,black_plus_sign,,,,null,GW/hotsprings.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),381551,,blue,,,,null,GW/hotsprings.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,382052,,blue,,,,null,GW/hotsprings.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
1036.5,,rt_thecrossant_black,383547,,black_plus_sign,,,,50,,,0,0.9393939393939394,,,,,,,,,,,,,,,,
null,,color_black,383649,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),386651,,black_plus_sign,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),387113,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
458.29999999701977,,rt_plussign_withcolor,387615,,yellow,,,,50,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,389155,,black_plus_sign,,,,null,,,1,0.9411764705882353,,,,,,,,,,,,,,,,
null,,color_black,389257,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),392262,,black_plus_sign,,,,null,GW/boulder.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),392740,,yellow,,,,null,GW/boulder.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
476.8999999910593,,rt_plussign_withcolor,393242,,yellow,,,,50,GW/boulder.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,394769,,black_plus_sign,,,,null,,,1,0.9428571428571428,,,,,,,,,,,,,,,,
null,,color_black,394872,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),397876,,black_plus_sign,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),398518,,yellow,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,399036,,yellow,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
814.7000000029802,,rt_thecrossant_black,400402,,black_plus_sign,,,,50,,,1,0.9444444444444444,,,,,,,,,,,,,,,,
null,,color_black,400512,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),403518,,black_plus_sign,,,,null,GW/hotsprings.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),404134,,yellow,,,,null,GW/hotsprings.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,404636,,yellow,,,,null,GW/hotsprings.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
747,,rt_thecrossant_black,406026,,black_plus_sign,,,,50,,,1,0.9459459459459459,,,,,,,,,,,,,,,,
null,,color_black,406129,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
