rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
null,,prac_atten_color,59502,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,,
734.2999999970198,,prac_atten_color_black,61506,,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,62022,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
565.7000000029802,,prac_atten_color,62964,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,64967,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,65430,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,65845,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,,
52.5,,prac_atten_color_black,67848,,black_plus_sign,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,68838,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
485.6000000089407,,prac_atten_color,69665,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,71667,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,72246,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
381.5,,prac_atten_color,73021,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,75024,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,75655,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
490.3999999910593,,prac_atten_color,76157,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,78160,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,79064,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
382.19999998807907,,prac_atten_color,79959,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,81961,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,82472,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
325.80000001192093,,prac_atten_color,82975,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,84978,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,85882,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,86346,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,,
35.20000000298023,,prac_atten_color_black,88349,,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,89289,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
454.40000000596046,,prac_atten_color,89780,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,91782,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
3639.8999999910593,,attentioncheck_feedback,95425,,cross_check_feedback,,0,,,,,,,,,,,,,,,,,,,,,,
11070.90000000596,,last_instruct,106497,,instruct,,,,32,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),109500,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),110140,,blue,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,110643,,blue,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
863.4000000059605,,rt_thecrossant_black,112010,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,112113,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),115116,,black_plus_sign,,,,null,GW/boulder.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),115921,,blue,,,,null,GW/boulder.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
476.40000000596046,,rt_plussign_withcolor,116424,,blue,,,,49,GW/boulder.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,117625,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,117728,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),120731,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),121527,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,122029,,yellow,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
1265.0999999940395,,rt_thecrossant_black,123239,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,123342,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),126345,,black_plus_sign,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),127126,,blue,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
428,,rt_plussign_withcolor,127628,,blue,,,,49,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,128853,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,128957,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),131960,,black_plus_sign,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),132634,,blue,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,133136,,blue,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
1010.3000000119209,,rt_thecrossant_black,134469,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,134572,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),137576,,black_plus_sign,,,,null,GW/newhope.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),138204,,yellow,,,,null,GW/newhope.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,138707,,yellow,,,,null,GW/newhope.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
883.5,,rt_thecrossant_black,140084,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,140187,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),143191,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),144057,,blue,,,,null,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
386.29999999701977,,rt_plussign_withcolor,144559,,blue,,,,49,GW/gatlinburg.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,145699,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,145801,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),148805,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),149211,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,149714,,blue,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
1177.5,,rt_thecrossant_black,151313,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,151416,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),154420,,black_plus_sign,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),155222,,yellow,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,155724,,yellow,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
513.6000000089407,,rt_thecrossant_black,156928,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,157031,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),160034,,black_plus_sign,,,,null,GW/newhope.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),160535,,yellow,,,,null,GW/newhope.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
365,,rt_plussign_withcolor,161037,,yellow,,,,50,GW/newhope.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,162542,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,162646,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),165650,,black_plus_sign,,,,null,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),166388,,yellow,,,,null,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
439.69999998807907,,rt_plussign_withcolor,166891,,yellow,,,,50,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,168158,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,168262,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),171265,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),171858,,yellow,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
465.09999999403954,,rt_plussign_withcolor,172360,,yellow,,,,50,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,173774,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,173877,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),176881,,black_plus_sign,,,,null,GW/shreveport.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),177507,,blue,,,,null,GW/shreveport.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,178010,,blue,,,,null,GW/shreveport.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
1043.0999999940395,,rt_thecrossant_black,179389,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,179492,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),182495,,black_plus_sign,,,,null,GW/boulder.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),182956,,yellow,,,,null,GW/boulder.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
436.3999999910593,,rt_plussign_withcolor,183458,,yellow,,,,50,GW/boulder.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,185004,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,185106,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),188109,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),188826,,yellow,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
381.30000001192093,,rt_plussign_withcolor,189328,,yellow,,,,50,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,190617,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,190720,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),193723,,black_plus_sign,,,,null,GW/boulder.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),194798,,yellow,,,,null,GW/boulder.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
467.5,,rt_plussign_withcolor,195300,,yellow,,,,50,GW/boulder.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,196232,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,196336,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),199339,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),200197,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
379.79999999701977,,rt_plussign_withcolor,200700,,yellow,,,,50,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,201847,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,201950,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),204953,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),205953,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,206456,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
1060.6000000089407,,rt_thecrossant_black,207461,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,207563,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),210567,,black_plus_sign,,,,null,GW/racine.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),211218,,yellow,,,,null,GW/racine.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,211720,,yellow,,,,null,GW/racine.png,GW/carmel.png,,,,,,,,,,,,,,,,,,
1144.2000000029802,,rt_thecrossant_black,213076,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,213178,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),216181,,black_plus_sign,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),216906,,blue,,,,null,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
496,,rt_plussign_withcolor,217408,,blue,,,,49,GW/hotsprings.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,218689,,black_plus_sign,,,,null,,,1,1,,,,,,,,,,,,,,,,
null,,color_black,218791,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),221794,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),222377,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,222879,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
847,,rt_thecrossant_black,224302,,black_plus_sign,,,,50,,,0,0.9523809523809523,,,,,,,,,,,,,,,,
null,,color_black,224405,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),227408,,black_plus_sign,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),228114,,blue,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,228617,,blue,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
692.8000000119209,,rt_thecrossant_black,229917,,black_plus_sign,,,,49,,,1,0.9545454545454546,,,,,,,,,,,,,,,,
null,,color_black,230019,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),233021,,black_plus_sign,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),233633,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,234135,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
911.4000000059605,,rt_thecrossant_black,235530,,black_plus_sign,,,,49,,,1,0.9565217391304348,,,,,,,,,,,,,,,,
null,,color_black,235632,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),238636,,black_plus_sign,,,,null,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),239672,,yellow,,,,null,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
434.8999999910593,,rt_plussign_withcolor,240175,,yellow,,,,50,GW/peoria.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,241145,,black_plus_sign,,,,null,,,1,0.9583333333333334,,,,,,,,,,,,,,,,
null,,color_black,241248,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),244252,,black_plus_sign,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),244823,,blue,,,,null,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
492.70000000298023,,rt_plussign_withcolor,245326,,blue,,,,49,GW/leesburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,246759,,black_plus_sign,,,,null,,,1,0.96,,,,,,,,,,,,,,,,
null,,color_black,246862,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),249865,,black_plus_sign,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),250432,,yellow,,,,null,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
414.5,,rt_plussign_withcolor,250934,,yellow,,,,50,GW/cornwall.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,252374,,black_plus_sign,,,,null,,,1,0.9615384615384616,,,,,,,,,,,,,,,,
null,,color_black,252477,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),255479,,black_plus_sign,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),256462,,yellow,,,,null,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
379.5,,rt_plussign_withcolor,256964,,yellow,,,,50,GW/cornwall.png,GW/peoria.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,257989,,black_plus_sign,,,,null,,,1,0.9629629629629629,,,,,,,,,,,,,,,,
null,,color_black,258092,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),261095,,black_plus_sign,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),261919,,blue,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
407.20000000298023,,rt_plussign_withcolor,262421,,blue,,,,49,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,263604,,black_plus_sign,,,,null,,,1,0.9642857142857143,,,,,,,,,,,,,,,,
null,,color_black,263706,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),266710,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),267741,,yellow,,,,null,GW/gatlinburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
381.3999999910593,,rt_plussign_withcolor,268244,,yellow,,,,50,GW/gatlinburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,269218,,black_plus_sign,,,,null,,,1,0.9655172413793104,,,,,,,,,,,,,,,,
null,,color_black,269321,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),272325,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),273184,,yellow,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
424.70000000298023,,rt_plussign_withcolor,273687,,yellow,,,,50,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,274834,,black_plus_sign,,,,null,,,1,0.9666666666666667,,,,,,,,,,,,,,,,
null,,color_black,274937,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),277941,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),278402,,yellow,,,,null,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
472.90000000596046,,rt_plussign_withcolor,278905,,yellow,,,,50,GW/westpalmbeach.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,280448,,black_plus_sign,,,,null,,,1,0.967741935483871,,,,,,,,,,,,,,,,
null,,color_black,280550,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),283554,,black_plus_sign,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),284147,,blue,,,,null,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
476.79999999701977,,rt_plussign_withcolor,284649,,blue,,,,49,GW/boulder.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,286062,,black_plus_sign,,,,null,,,1,0.96875,,,,,,,,,,,,,,,,
null,,color_black,286165,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),289169,,black_plus_sign,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),289826,,yellow,,,,null,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
470.20000000298023,,rt_plussign_withcolor,290328,,yellow,,,,50,GW/carmel.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,291678,,black_plus_sign,,,,null,,,1,0.9696969696969697,,,,,,,,,,,,,,,,
null,,color_black,291781,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),294785,,black_plus_sign,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),295644,,blue,,,,null,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
431.29999999701977,,rt_plussign_withcolor,296146,,blue,,,,49,GW/hotsprings.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,297293,,black_plus_sign,,,,null,,,1,0.9705882352941176,,,,,,,,,,,,,,,,
null,,color_black,297396,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),300400,,black_plus_sign,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),301145,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,301648,,yellow,,,,null,GW/hanover.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,
967.6000000089407,,rt_thecrossant_black,302908,,black_plus_sign,,,,50,,,1,0.9714285714285714,,,,,,,,,,,,,,,,
null,,color_black,303011,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),306015,,black_plus_sign,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),306454,,blue,,,,null,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
473.90000000596046,,rt_plussign_withcolor,306956,,blue,,,,49,GW/hotsprings.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,308524,,black_plus_sign,,,,null,,,1,0.9722222222222222,,,,,,,,,,,,,,,,
null,,color_black,308627,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),311631,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),312501,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
408.09999999403954,,rt_plussign_withcolor,313004,,blue,,,,49,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,314140,,black_plus_sign,,,,null,,,1,0.972972972972973,,,,,,,,,,,,,,,,
null,,color_black,314244,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,
