rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
null,,color_black,320924,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),322931,black_plus_sign,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),324019,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,324528,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
715,,rt_thecrossant_black,325463,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,325569,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),327575,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),328153,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,328668,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
1332.3999999761581,,rt_thecrossant_black,330104,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,330213,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),332220,black_plus_sign,,,,null,GW/hat.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),332912,blue,,,,null,GW/hat.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,333427,blue,,,,null,GW/hat.jpg,GW/teeth.jpg,,,,,,,,,,,,
741.7000000476837,,rt_thecrossant_black,334739,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,334857,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),336860,black_plus_sign,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),337639,blue,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,338156,blue,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
832.6000000238419,,rt_thecrossant_black,339393,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,339502,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),341512,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),342194,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,342704,green,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
1089.8000000715256,,rt_thecrossant_black,344035,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,344144,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),346155,black_plus_sign,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),346849,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,347363,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
865.9000000953674,,rt_thecrossant_black,348677,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,348786,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),350795,black_plus_sign,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),351386,blue,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,351900,blue,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,
822.8999999761581,,rt_thecrossant_black,353320,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,353429,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),355438,black_plus_sign,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),355860,green,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,356362,green,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
846.7999999523163,,rt_thecrossant_black,357952,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,358061,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),360064,black_plus_sign,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),361127,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,361637,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
636.6999999284744,,rt_thecrossant_black,362589,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,362698,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),364704,black_plus_sign,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),365670,green,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,366179,green,,,,null,GW/jukebox.jpg,GW/camera.jpg,,,,,,,,,,,,
1294.7999999523163,,rt_thecrossant_black,367229,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,367339,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),369348,black_plus_sign,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),369990,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,370500,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1106.7000000476837,,rt_thecrossant_black,371865,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,371982,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),373990,black_plus_sign,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),374756,blue,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
504.8000000715256,,rt_plussign_withcolor,375263,blue,,,,49,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,376519,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,376623,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),378629,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),379127,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,379632,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
876.8000000715256,,rt_thecrossant_black,381153,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,381262,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),383269,black_plus_sign,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),383738,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,384247,green,,,,null,GW/snail.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
662.1999999284744,,rt_thecrossant_black,385795,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,385905,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),387911,black_plus_sign,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),388587,blue,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,389098,blue,,,,null,GW/snail.jpg,GW/hat.jpg,,,,,,,,,,,,
691.1000000238419,,rt_thecrossant_black,390432,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,390534,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),392543,black_plus_sign,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),393634,blue,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
405.60000002384186,,rt_plussign_withcolor,394141,blue,,,,49,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,395061,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,395171,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),397181,black_plus_sign,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),398088,blue,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,398591,blue,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
1254.5,,rt_thecrossant_black,399703,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,399813,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),401823,black_plus_sign,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),402242,green,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,402747,green,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
1153.3000000715256,,rt_thecrossant_black,404352,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,404454,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),406464,black_plus_sign,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),407428,green,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,407933,green,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
557.7000000476837,,rt_thecrossant_black,408981,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,409095,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),411103,black_plus_sign,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),411994,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,412496,green,,,,null,GW/basket.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1183,,rt_thecrossant_black,413621,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,413731,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),415736,black_plus_sign,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),416589,blue,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,417090,blue,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
1398.6000000238419,,rt_thecrossant_black,418253,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,418363,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),420368,black_plus_sign,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),421404,green,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,421908,green,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
1224.5,,rt_thecrossant_black,422887,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,423006,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),425011,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),425790,green,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,426299,green,,,,null,GW/wheelchair.jpg,GW/paint.jpg,,,,,,,,,,,,
1215,,rt_thecrossant_black,427533,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,427641,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),429656,black_plus_sign,,,,null,GW/barrel.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),430684,green,,,,null,GW/barrel.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,431191,green,,,,null,GW/barrel.jpg,GW/snail.jpg,,,,,,,,,,,,
977.7999999523163,,rt_thecrossant_black,432186,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,432288,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),434297,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),435116,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,435626,blue,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
1411.7999999523163,,rt_thecrossant_black,436823,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,436927,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),438938,black_plus_sign,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),439514,blue,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,440028,blue,,,,null,GW/jukebox.jpg,GW/basket.jpg,,,,,,,,,,,,
1109.1000000238419,,rt_thecrossant_black,441470,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,441579,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),443584,black_plus_sign,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),444387,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,444889,green,,,,null,GW/globe.jpg,GW/barrel.jpg,,,,,,,,,,,,
1034.5,,rt_thecrossant_black,446095,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,446205,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),448213,black_plus_sign,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),448831,green,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,449335,green,,,,null,GW/basket.jpg,GW/teeth.jpg,,,,,,,,,,,,
1024.3999999761581,,rt_thecrossant_black,450743,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,450850,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),452854,black_plus_sign,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),453883,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
371.2000000476837,,rt_plussign_withcolor,454391,green,,,,49,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,455374,black_plus_sign,,,,null,,,0,0.9736842105263158,,,,,,,,,,
null,,color_black,455484,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),457487,black_plus_sign,,,,null,GW/hat.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),458535,blue,,,,null,GW/hat.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,459037,blue,,,,null,GW/hat.jpg,GW/teeth.jpg,,,,,,,,,,,,
1309.7000000476837,,rt_thecrossant_black,460003,black_plus_sign,,,,49,,,1,0.9743589743589743,,,,,,,,,,
null,,color_black,460111,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),462115,black_plus_sign,,,,null,GW/barrel.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),463198,blue,,,,null,GW/barrel.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,463703,blue,,,,null,GW/barrel.jpg,GW/snail.jpg,,,,,,,,,,,,
1142.1999999284744,,rt_thecrossant_black,464630,black_plus_sign,,,,49,,,1,0.975,,,,,,,,,,
null,,color_black,464740,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),466744,black_plus_sign,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),467388,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,467896,green,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
1399.1000000238419,,rt_thecrossant_black,469274,black_plus_sign,,,,50,,,1,0.975609756097561,,,,,,,,,,
null,,color_black,469382,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),471389,black_plus_sign,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),471924,blue,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,472431,blue,,,,null,GW/jukebox.jpg,GW/teeth.jpg,,,,,,,,,,,,
1073.8000000715256,,rt_thecrossant_black,473914,black_plus_sign,,,,49,,,1,0.9761904761904762,,,,,,,,,,
null,,color_black,474023,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),476027,black_plus_sign,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,black_cross(without_color),476803,blue,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,477313,blue,,,,null,GW/teeth.jpg,GW/wheelchair.jpg,,,,,,,,,,,,
953.8000000715256,,rt_thecrossant_black,478556,black_plus_sign,,,,49,,,1,0.9767441860465116,,,,,,,,,,
null,,color_black,478665,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),480671,black_plus_sign,,,,null,GW/soldier.jpg,GW/gong.jpg,,,,,,,,,,,,
