rt,responses,trial_type,time_elapsed,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,cumulative_accuracy,accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,missedtrial,condition,specific_pairs
487.3999999985099,,prac_atten_color,201969,prac_stop_color,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,203972,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,204707,black_plus_sign,,,,null,,,,,,,,,,,,,,
425,,prac_atten_color,205374,prac_stop_color,,,,50,,,,,,,,,,,,,,
null,,prac_atten_color_black,207389,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,208154,black_plus_sign,,,,null,,,,,,,,,,,,,,
425.80000000074506,,prac_atten_color,209246,prac_stop_color,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,211261,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,prac_atten_color_black,211579,black_plus_sign,,,,null,,,,,,,,,,,,,,
528.3999999985099,,prac_atten_color,212539,prac_stop_color,,,,49,,,,,,,,,,,,,,
null,,prac_atten_color_black,214546,black_plus_sign,,,,null,,,,,,,,,,,,,,
10338.5,,attentioncheck_feedback,224889,cross_check_feedback,,0,,,,,,,,,,,,,,,,
43768.39999999851,,last_instruct,268660,instruct,,,,32,,,,,,,,,,,,,,
null,,learn_phase(without_color),270664,black_plus_sign,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),271767,green,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,272271,green,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,273178,black_plus_sign,,,,null,,,NaN,,,,,,,,,,,
null,,color_black,273285,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),275291,black_plus_sign,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),275805,blue,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,276318,blue,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
1159.2999999970198,,rt_thecrossant_black,277812,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,277915,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),279921,black_plus_sign,,,,null,GW/globe.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),280330,blue,,,,null,GW/globe.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,280832,blue,,,,null,GW/globe.jpg,GW/snail.jpg,,,,,,,,,,,,
2094.099999997765,,rt_thecrossant_black,282432,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,282536,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),284543,black_plus_sign,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),285239,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,285742,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,287053,black_plus_sign,,,,null,,,1,,,,,,,,,,,
null,,color_black,287157,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),289162,black_plus_sign,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),289894,blue,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,290399,blue,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
1068.800000000745,,rt_thecrossant_black,291679,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,291796,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),293801,black_plus_sign,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),294690,green,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,295202,green,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,296322,black_plus_sign,,,,null,,,1,,,,,,,,,,,
null,,color_black,296427,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),298431,black_plus_sign,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),299082,green,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,299585,green,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,300953,black_plus_sign,,,,null,,,1,,,,,,,,,,,
null,,warning_page,303959,warning,,,,null,,,,,,,,,,,,,,
null,,color_black,304062,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),306090,black_plus_sign,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),307007,green,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,307520,green,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
1067.199999999255,,rt_thecrossant_black,308623,black_plus_sign,,,,50,,,1,1,,,,,,,,,,
null,,color_black,308727,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),310734,black_plus_sign,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),311230,blue,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,311734,blue,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
1384.6000000014901,,rt_thecrossant_black,313247,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,313351,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),315357,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),316292,blue,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,316807,blue,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,
920.3999999985099,,rt_thecrossant_black,317884,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,317992,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),319998,black_plus_sign,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),320968,blue,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,321473,blue,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
1269.199999999255,,rt_thecrossant_black,322512,black_plus_sign,,,,49,,,1,1,,,,,,,,,,
null,,color_black,322616,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),324622,black_plus_sign,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),325457,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
508.5,,rt_plussign_withcolor,325976,green,,,,50,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_thecrossant_black,327151,black_plus_sign,,,,null,,,1,1,,,,,,,,,,
null,,color_black,327255,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),329261,black_plus_sign,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),329794,green,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,330303,green,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
1237.300000000745,,rt_thecrossant_black,331793,black_plus_sign,,,,49,,,0.8888888888888888,0,,,,,,,,,,
null,,color_black,331898,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),333914,black_plus_sign,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),334622,green,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,335132,green,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
844.8000000007451,,rt_thecrossant_black,336443,black_plus_sign,,,,50,,,0.9,1,,,,,,,,,,
null,,color_black,336547,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),338554,black_plus_sign,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),339135,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,339638,green,,,,null,GW/paint.jpg,GW/snail.jpg,,,,,,,,,,,,
1036.1000000014901,,rt_thecrossant_black,341077,black_plus_sign,,,,50,,,0.9090909090909091,1,,,,,,,,,,
null,,color_black,341184,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),343190,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,black_cross(without_color),344197,green,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,344701,green,,,,null,GW/wheelchair.jpg,GW/camera.jpg,,,,,,,,,,,,
993.8000000007451,,rt_thecrossant_black,345702,black_plus_sign,,,,50,,,0.9166666666666666,1,,,,,,,,,,
null,,color_black,345807,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),347813,black_plus_sign,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),348654,blue,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,349159,blue,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
1408.699999999255,,rt_thecrossant_black,350335,black_plus_sign,,,,49,,,0.9230769230769231,1,,,,,,,,,,
null,,color_black,350444,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),352449,black_plus_sign,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),353149,blue,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,353654,blue,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
1269.2999999970198,,rt_thecrossant_black,354979,black_plus_sign,,,,49,,,0.9285714285714286,1,,,,,,,,,,
null,,color_black,355084,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),357107,black_plus_sign,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),358135,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,358638,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
1011.1999999992549,,rt_thecrossant_black,359630,black_plus_sign,,,,50,,,0.9333333333333333,1,,,,,,,,,,
null,,color_black,359734,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),361739,black_plus_sign,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),362412,blue,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,362917,blue,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
2206.7999999970198,,rt_thecrossant_black,364254,black_plus_sign,,,,50,,,0.875,0,,,,,,,,,,
null,,color_black,364360,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),366375,black_plus_sign,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),367231,green,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,367736,green,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1073.199999999255,,rt_thecrossant_black,368901,black_plus_sign,,,,50,,,0.8823529411764706,1,,,,,,,,,,
null,,color_black,369007,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),371014,black_plus_sign,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),372041,blue,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,372544,blue,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
1205.5,,rt_thecrossant_black,373535,black_plus_sign,,,,49,,,0.8888888888888888,1,,,,,,,,,,
null,,color_black,373640,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),375657,black_plus_sign,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),376442,green,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,376953,green,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
1330.9000000022352,,rt_thecrossant_black,378182,black_plus_sign,,,,50,,,0.8947368421052632,1,,,,,,,,,,
null,,color_black,378288,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),380294,black_plus_sign,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),381300,blue,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,381804,blue,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
1195.800000000745,,rt_thecrossant_black,382818,black_plus_sign,,,,49,,,0.9,1,,,,,,,,,,
null,,color_black,382925,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),384931,black_plus_sign,,,,null,GW/wheelchair.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,black_cross(without_color),385382,green,,,,null,GW/wheelchair.jpg,GW/basket.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,385892,green,,,,null,GW/wheelchair.jpg,GW/basket.jpg,,,,,,,,,,,,
1501.800000000745,,rt_thecrossant_black,387453,black_plus_sign,,,,50,,,0.9047619047619048,1,,,,,,,,,,
null,,color_black,387557,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),389563,black_plus_sign,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),390051,green,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,390554,green,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
930.1000000014901,,rt_thecrossant_black,392086,black_plus_sign,,,,50,,,0.9090909090909091,1,,,,,,,,,,
null,,color_black,392190,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),394202,black_plus_sign,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,black_cross(without_color),395192,blue,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,395696,blue,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
595.2999999970198,,rt_thecrossant_black,396734,black_plus_sign,,,,49,,,0.9130434782608695,1,,,,,,,,,,
null,,color_black,396838,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),398853,black_plus_sign,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,black_cross(without_color),399671,green,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,400177,green,,,,null,GW/globe.jpg,GW/paint.jpg,,,,,,,,,,,,
1225.8999999985099,,rt_thecrossant_black,401384,black_plus_sign,,,,50,,,0.9166666666666666,1,,,,,,,,,,
null,,color_black,401490,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),403504,black_plus_sign,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,black_cross(without_color),403965,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,404471,blue,,,,null,GW/basket.jpg,GW/hat.jpg,,,,,,,,,,,,
1344.7999999970198,,rt_thecrossant_black,406042,black_plus_sign,,,,49,,,0.92,1,,,,,,,,,,
null,,color_black,406147,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),408162,black_plus_sign,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,black_cross(without_color),409088,blue,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,409592,blue,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
803.5,,rt_thecrossant_black,410682,black_plus_sign,,,,49,,,0.9230769230769231,1,,,,,,,,,,
null,,color_black,410788,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),412803,black_plus_sign,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),413235,blue,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,413737,blue,,,,null,GW/snail.jpg,GW/barrel.jpg,,,,,,,,,,,,
1296.5,,rt_thecrossant_black,415334,black_plus_sign,,,,49,,,0.9259259259259259,1,,,,,,,,,,
null,,color_black,415438,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),417461,black_plus_sign,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,black_cross(without_color),418172,green,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,418676,green,,,,null,GW/paint.jpg,GW/teeth.jpg,,,,,,,,,,,,
833.8000000007451,,rt_thecrossant_black,419989,black_plus_sign,,,,50,,,0.9285714285714286,1,,,,,,,,,,
null,,color_black,420100,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),422115,black_plus_sign,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),422828,blue,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,423333,blue,,,,null,GW/basket.jpg,GW/gong.jpg,,,,,,,,,,,,
1165.9000000022352,,rt_thecrossant_black,424641,black_plus_sign,,,,49,,,0.9310344827586207,1,,,,,,,,,,
null,,color_black,424759,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),426765,black_plus_sign,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),427745,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,428248,green,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
1070.699999999255,,rt_thecrossant_black,429286,black_plus_sign,,,,50,,,0.9333333333333333,1,,,,,,,,,,
null,,color_black,429390,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),431401,black_plus_sign,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,black_cross(without_color),432469,green,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,432976,green,,,,null,GW/camera.jpg,GW/globe.jpg,,,,,,,,,,,,
1392.3999999985099,,rt_thecrossant_black,433918,black_plus_sign,,,,50,,,0.9354838709677419,1,,,,,,,,,,
null,,color_black,434023,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),436038,black_plus_sign,,,,null,GW/globe.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),436525,blue,,,,null,GW/globe.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,437028,blue,,,,null,GW/globe.jpg,GW/snail.jpg,,,,,,,,,,,,
1531.199999999255,,rt_thecrossant_black,438554,black_plus_sign,,,,49,,,0.9375,1,,,,,,,,,,
null,,color_black,438658,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),440668,black_plus_sign,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,black_cross(without_color),441420,blue,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,441923,blue,,,,null,GW/teeth.jpg,GW/snail.jpg,,,,,,,,,,,,
920.8000000007451,,rt_thecrossant_black,443201,black_plus_sign,,,,49,,,0.9393939393939394,1,,,,,,,,,,
null,,color_black,443304,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),445320,black_plus_sign,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,black_cross(without_color),445839,green,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,446343,green,,,,null,GW/barrel.jpg,GW/gong.jpg,,,,,,,,,,,,
1248.699999999255,,rt_thecrossant_black,447844,black_plus_sign,,,,50,,,0.9411764705882353,1,,,,,,,,,,
null,,color_black,447948,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),449964,black_plus_sign,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),450757,green,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,451263,green,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
836.8000000007451,,rt_thecrossant_black,452489,black_plus_sign,,,,50,,,0.9428571428571428,1,,,,,,,,,,
null,,color_black,452596,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),454603,black_plus_sign,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),455562,green,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,456069,green,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
1035.0999999977648,,rt_thecrossant_black,457119,black_plus_sign,,,,50,,,0.9444444444444444,1,,,,,,,,,,
null,,color_black,457224,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),459240,black_plus_sign,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,black_cross(without_color),459953,blue,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,460455,blue,,,,null,GW/paint.jpg,GW/soldier.jpg,,,,,,,,,,,,
1313.0999999977648,,rt_thecrossant_black,461752,black_plus_sign,,,,49,,,0.9459459459459459,1,,,,,,,,,,
null,,color_black,461857,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),463862,black_plus_sign,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,black_cross(without_color),464311,blue,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,464822,blue,,,,null,GW/teeth.jpg,GW/dustpan.jpg,,,,,,,,,,,,
1099.0999999977648,,rt_thecrossant_black,466394,black_plus_sign,,,,49,,,0.9473684210526315,1,,,,,,,,,,
null,,color_black,466498,black_plus_sign,,,,null,,,,,,,,,,,,,,
null,,learn_phase(without_color),468507,black_plus_sign,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,black_cross(without_color),469052,green,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
null,,rt_plussign_withcolor,469557,green,,,,null,GW/camera.jpg,GW/barrel.jpg,,,,,,,,,,,,
995.1999999992549,,rt_thecrossant_black,471029,black_plus_sign,,,,50,,,0.9487179487179487,1,,,,,,,,,,
