rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor,problems,smooth,distraction,strategies,easier,similar,comments
null,,prac_atten_color_black,178957,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
519.7999999821186,,prac_atten_color,179775,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,181776,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,182363,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
555.5999999940395,,prac_atten_color,182984,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,184985,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,185768,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,186356,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
97.5,,prac_atten_color_black,188358,,black_plus_sign,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,189174,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
396.09999999403954,,prac_atten_color,190099,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,192100,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,192585,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
431.90000000596046,,prac_atten_color,193312,,prac_stop_color,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,195314,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,196002,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
438.59999999403954,,prac_atten_color,197003,,prac_stop_color,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,199004,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color_black,199407,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,prac_atten_color,199903,,prac_stop_color,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
45.5,,prac_atten_color_black,201905,,black_plus_sign,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,
26712,,attentioncheck_feedback,228618,,cross_check_feedback,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29581.69999998808,,last_instruct,258201,,instruct,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),261202,,black_plus_sign,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),262063,,yellow,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,262564,,yellow,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
1179.0999999940395,,rt_thecrossant_black,263708,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,263811,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),266814,,black_plus_sign,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),267648,,yellow,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,268149,,yellow,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
971,,rt_thecrossant_black,269319,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,269421,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),272423,,black_plus_sign,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),273290,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,273793,,blue,,,,null,GW/shreveport.png,GW/peoria.png,,,,,,,,,,,,,,,,,,,,,,,,
1139.5,,rt_thecrossant_black,274931,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,275033,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),278035,,black_plus_sign,,,,null,GW/boulder.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),278793,,yellow,,,,null,GW/boulder.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,279310,,yellow,,,,null,GW/boulder.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
1134.9000000059605,,rt_thecrossant_black,280557,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,280658,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),283660,,black_plus_sign,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),284663,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,285166,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
1161.699999988079,,rt_thecrossant_black,286166,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,286268,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),289271,,black_plus_sign,,,,null,GW/racine.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),289897,,yellow,,,,null,GW/racine.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,290398,,yellow,,,,null,GW/racine.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
1175.0999999940395,,rt_thecrossant_black,291777,,black_plus_sign,,,,50,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,291879,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),294881,,black_plus_sign,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),295577,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,296079,,blue,,,,null,GW/racine.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
765.2999999821186,,rt_thecrossant_black,297388,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,297489,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),300492,,black_plus_sign,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),301245,,blue,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,301746,,blue,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
837.8000000119209,,rt_thecrossant_black,302997,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,303099,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),306101,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),306816,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,307318,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
1018.5,,rt_thecrossant_black,308606,,black_plus_sign,,,,49,,,1,1,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,308708,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),311710,,black_plus_sign,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),312793,,yellow,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,313295,,yellow,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
1305.5999999940395,,rt_thecrossant_black,314215,,black_plus_sign,,,,49,,,0,0.9,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,314317,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),317318,,black_plus_sign,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),318288,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,318790,,yellow,,,,null,GW/newhope.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,,,,,,,,
1214.4000000059605,,rt_thecrossant_black,319824,,black_plus_sign,,,,50,,,1,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,319926,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),322928,,black_plus_sign,,,,null,GW/huntsville.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),323882,,blue,,,,null,GW/huntsville.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
473,,rt_plussign_withcolor,324383,,blue,,,,49,GW/huntsville.png,GW/cornwall.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,325434,,black_plus_sign,,,,null,,,1,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,325535,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),328537,,black_plus_sign,,,,null,GW/hotsprings.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),329271,,yellow,,,,null,GW/hotsprings.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,329772,,yellow,,,,null,GW/hotsprings.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
1096.5,,rt_thecrossant_black,331056,,black_plus_sign,,,,50,,,1,0.9230769230769231,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,331158,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),334160,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),334595,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,335096,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,,,,,,,,
1147.5,,rt_thecrossant_black,336665,,black_plus_sign,,,,49,,,1,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,336767,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),339768,,black_plus_sign,,,,null,GW/racine.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),340743,,yellow,,,,null,GW/racine.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,341245,,yellow,,,,null,GW/racine.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
635.5,,rt_thecrossant_black,342274,,black_plus_sign,,,,50,,,1,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,342377,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),345380,,black_plus_sign,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),346431,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,346933,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
1258.9000000059605,,rt_thecrossant_black,347899,,black_plus_sign,,,,49,,,1,0.9375,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,348007,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),351009,,black_plus_sign,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),351629,,blue,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,352130,,blue,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
1567.800000011921,,rt_thecrossant_black,353529,,black_plus_sign,,,,49,,,1,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,353630,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),356633,,black_plus_sign,,,,null,GW/boulder.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),357283,,yellow,,,,null,GW/boulder.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,357785,,yellow,,,,null,GW/boulder.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
944.3999999761581,,rt_thecrossant_black,359140,,black_plus_sign,,,,50,,,1,0.9444444444444444,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,359242,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),362244,,black_plus_sign,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),362770,,blue,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,363272,,blue,,,,null,GW/peoria.png,GW/newhope.png,,,,,,,,,,,,,,,,,,,,,,,,
826.4000000059605,,rt_thecrossant_black,364759,,black_plus_sign,,,,49,,,1,0.9473684210526315,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,364860,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),367863,,black_plus_sign,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),368855,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,369356,,blue,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,,,,,,,,
619.0999999940395,,rt_thecrossant_black,370369,,black_plus_sign,,,,49,,,1,0.95,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,370470,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),373472,,black_plus_sign,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),374228,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,374729,,blue,,,,null,GW/peoria.png,GW/shreveport.png,,,,,,,,,,,,,,,,,,,,,,,,
1187.3999999761581,,rt_thecrossant_black,375976,,black_plus_sign,,,,49,,,1,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,376077,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),379079,,black_plus_sign,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),379669,,yellow,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,380171,,yellow,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1419.699999988079,,rt_thecrossant_black,381585,,black_plus_sign,,,,50,,,1,0.9545454545454546,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,381688,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),384690,,black_plus_sign,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),385635,,yellow,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,386137,,yellow,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
757.5999999940395,,rt_thecrossant_black,387195,,black_plus_sign,,,,50,,,1,0.9565217391304348,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,387297,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),390299,,black_plus_sign,,,,null,GW/leesburg.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),391334,,blue,,,,null,GW/leesburg.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,391836,,blue,,,,null,GW/leesburg.png,GW/carmel.png,,,,,,,,,,,,,,,,,,,,,,,,
1616.7000000178814,,rt_thecrossant_black,392806,,black_plus_sign,,,,49,,,1,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,392908,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),395911,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),396364,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,396866,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
1373.1000000238419,,rt_thecrossant_black,398416,,black_plus_sign,,,,50,,,1,0.96,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,398518,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),401520,,black_plus_sign,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),402489,,blue,,,,null,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
418.5,,rt_plussign_withcolor,402991,,blue,,,,49,GW/hanover.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_thecrossant_black,404027,,black_plus_sign,,,,null,,,1,0.9615384615384616,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,404128,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),407130,,black_plus_sign,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),407979,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,408480,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
1599.4000000059605,,rt_thecrossant_black,409637,,black_plus_sign,,,,50,,,1,0.9629629629629629,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,409740,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),412742,,black_plus_sign,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),413737,,yellow,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,414238,,yellow,,,,null,GW/hanover.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1087.0999999940395,,rt_thecrossant_black,415252,,black_plus_sign,,,,50,,,1,0.9642857142857143,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,415355,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),418357,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),419388,,blue,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,419889,,blue,,,,null,GW/gatlinburg.png,GW/racine.png,,,,,,,,,,,,,,,,,,,,,,,,
1179.5999999940395,,rt_thecrossant_black,420862,,black_plus_sign,,,,49,,,1,0.9655172413793104,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,420964,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),423965,,black_plus_sign,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),424636,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,425152,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
1200.0999999940395,,rt_thecrossant_black,426487,,black_plus_sign,,,,50,,,1,0.9666666666666667,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,426589,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),429591,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),430453,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,430956,,yellow,,,,null,GW/gatlinburg.png,GW/hanover.png,,,,,,,,,,,,,,,,,,,,,,,,
804.1999999880791,,rt_thecrossant_black,432097,,black_plus_sign,,,,50,,,1,0.967741935483871,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,432198,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),435200,,black_plus_sign,,,,null,GW/leesburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),436145,,blue,,,,null,GW/leesburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,436646,,blue,,,,null,GW/leesburg.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1121.800000011921,,rt_thecrossant_black,437706,,black_plus_sign,,,,49,,,1,0.96875,,,,,,,,,,,,,,,,,,,,,,
null,,color_black,437808,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),440810,,black_plus_sign,,,,null,GW/racine.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),441748,,blue,,,,null,GW/racine.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,442250,,blue,,,,null,GW/racine.png,GW/boulder.png,,,,,,,,,,,,,,,,,,,,,,,,
1571.300000011921,,rt_thecrossant_black,443331,,black_plus_sign,,,,49,,,1,0.9696969696969697,,,,,,,,,,,,,,,,,,,,,,
